"species"	"site"	"season"	"count"
"4"	"80"	"11"	20
"5"	"80"	"11"	0
"6"	"80"	"11"	0
"7"	"80"	"11"	10
"8"	"80"	"11"	2
"9"	"80"	"11"	2
"10"	"80"	"11"	3
"1"	"81"	"11"	0
"2"	"81"	"11"	0
"3"	"81"	"11"	3
"4"	"81"	"11"	0
"5"	"81"	"11"	0
"6"	"81"	"11"	0
"7"	"81"	"11"	0
"8"	"81"	"11"	3
"9"	"81"	"11"	0
"10"	"81"	"11"	8
"1"	"82"	"11"	3
"2"	"82"	"11"	0
"3"	"82"	"11"	6
"4"	"82"	"11"	0
"5"	"82"	"11"	0
"6"	"82"	"11"	0
"7"	"82"	"11"	3
"8"	"82"	"11"	5
"9"	"82"	"11"	0
"10"	"82"	"11"	1
"1"	"83"	"11"	NA
"2"	"83"	"11"	NA
"3"	"83"	"11"	NA
"4"	"83"	"11"	NA
"5"	"83"	"11"	NA
"6"	"83"	"11"	NA
"7"	"83"	"11"	NA
"8"	"83"	"11"	NA
"9"	"83"	"11"	NA
"10"	"83"	"11"	NA
"1"	"84"	"11"	1
"2"	"84"	"11"	0
"3"	"84"	"11"	9
"4"	"84"	"11"	17
"5"	"84"	"11"	9
"6"	"84"	"11"	0
"7"	"84"	"11"	0
"8"	"84"	"11"	1
"9"	"84"	"11"	1
"10"	"84"	"11"	1
"1"	"85"	"11"	0
"2"	"85"	"11"	10
"3"	"85"	"11"	1
"4"	"85"	"11"	0
"5"	"85"	"11"	0
"6"	"85"	"11"	0
"7"	"85"	"11"	0
"8"	"85"	"11"	0
"9"	"85"	"11"	0
"10"	"85"	"11"	0
"1"	"86"	"11"	0
"2"	"86"	"11"	0
"3"	"86"	"11"	0
"4"	"86"	"11"	0
"5"	"86"	"11"	0
"6"	"86"	"11"	0
"7"	"86"	"11"	0
"8"	"86"	"11"	0
"9"	"86"	"11"	0
"10"	"86"	"11"	0
"1"	"87"	"11"	1
"2"	"87"	"11"	5
"3"	"87"	"11"	8
"4"	"87"	"11"	3
"5"	"87"	"11"	0
"6"	"87"	"11"	0
"7"	"87"	"11"	0
"8"	"87"	"11"	1
"9"	"87"	"11"	0
"10"	"87"	"11"	0
"1"	"88"	"11"	1
"2"	"88"	"11"	2
"3"	"88"	"11"	9
"4"	"88"	"11"	2
"5"	"88"	"11"	0
"6"	"88"	"11"	7
"7"	"88"	"11"	6
"8"	"88"	"11"	0
"9"	"88"	"11"	0
"10"	"88"	"11"	1
"1"	"89"	"11"	NA
"2"	"89"	"11"	NA
"3"	"89"	"11"	NA
"4"	"89"	"11"	NA
"5"	"89"	"11"	NA
"6"	"89"	"11"	NA
"7"	"89"	"11"	NA
"8"	"89"	"11"	NA
"9"	"89"	"11"	NA
"10"	"89"	"11"	NA
"1"	"90"	"11"	1
"2"	"90"	"11"	20
"3"	"90"	"11"	9
"4"	"90"	"11"	3
"5"	"90"	"11"	0
"6"	"90"	"11"	0
"7"	"90"	"11"	0
"8"	"90"	"11"	0
"9"	"90"	"11"	0
"10"	"90"	"11"	0
"1"	"91"	"11"	2
"2"	"91"	"11"	10
"3"	"91"	"11"	9
"4"	"91"	"11"	8
"5"	"91"	"11"	3
"6"	"91"	"11"	0
"7"	"91"	"11"	0
"8"	"91"	"11"	0
"9"	"91"	"11"	0
"10"	"91"	"11"	0
"1"	"92"	"11"	0
"2"	"92"	"11"	9
"3"	"92"	"11"	2
"4"	"92"	"11"	2
"5"	"92"	"11"	0
"6"	"92"	"11"	0
"7"	"92"	"11"	0
"8"	"92"	"11"	0
"9"	"92"	"11"	0
"10"	"92"	"11"	0
"1"	"93"	"11"	0
"2"	"93"	"11"	21
"3"	"93"	"11"	0
"4"	"93"	"11"	3
"5"	"93"	"11"	0
"6"	"93"	"11"	0
"7"	"93"	"11"	0
"8"	"93"	"11"	0
"9"	"93"	"11"	0
"10"	"93"	"11"	0
"1"	"94"	"11"	5
"2"	"94"	"11"	7
"3"	"94"	"11"	1
"4"	"94"	"11"	10
"5"	"94"	"11"	0
"6"	"94"	"11"	2
"7"	"94"	"11"	0
"8"	"94"	"11"	2
"9"	"94"	"11"	0
"10"	"94"	"11"	1
"1"	"95"	"11"	0
"2"	"95"	"11"	0
"3"	"95"	"11"	1
"4"	"95"	"11"	1
"5"	"95"	"11"	0
"6"	"95"	"11"	0
"7"	"95"	"11"	0
"8"	"95"	"11"	0
"9"	"95"	"11"	0
"10"	"95"	"11"	0
"1"	"96"	"11"	1
"2"	"96"	"11"	7
"3"	"96"	"11"	3
"4"	"96"	"11"	6
"5"	"96"	"11"	0
"6"	"96"	"11"	0
"7"	"96"	"11"	0
"8"	"96"	"11"	0
"9"	"96"	"11"	0
"10"	"96"	"11"	0
"1"	"97"	"11"	1
"2"	"97"	"11"	4
"3"	"97"	"11"	0
"4"	"97"	"11"	6
"5"	"97"	"11"	0
"6"	"97"	"11"	0
"7"	"97"	"11"	0
"8"	"97"	"11"	1
"9"	"97"	"11"	0
"10"	"97"	"11"	0
"1"	"98"	"11"	4
"2"	"98"	"11"	14
"3"	"98"	"11"	0
"4"	"98"	"11"	5
"5"	"98"	"11"	0
"6"	"98"	"11"	0
"7"	"98"	"11"	2
"8"	"98"	"11"	0
"9"	"98"	"11"	0
"10"	"98"	"11"	0
"1"	"99"	"11"	0
"2"	"99"	"11"	0
"3"	"99"	"11"	0
"4"	"99"	"11"	2
"5"	"99"	"11"	1
"6"	"99"	"11"	3
"7"	"99"	"11"	0
"8"	"99"	"11"	3
"9"	"99"	"11"	0
"10"	"99"	"11"	8
"1"	"100"	"11"	0
"2"	"100"	"11"	0
"3"	"100"	"11"	0
"4"	"100"	"11"	0
"5"	"100"	"11"	0
"6"	"100"	"11"	0
"7"	"100"	"11"	0
"8"	"100"	"11"	0
"9"	"100"	"11"	0
"10"	"100"	"11"	0
"1"	"1"	"12"	0
"2"	"1"	"12"	0
"3"	"1"	"12"	0
"4"	"1"	"12"	0
"5"	"1"	"12"	0
"6"	"1"	"12"	0
"7"	"1"	"12"	1
"8"	"1"	"12"	1
"9"	"1"	"12"	0
"10"	"1"	"12"	14
"1"	"2"	"12"	0
"2"	"2"	"12"	0
"3"	"2"	"12"	0
"4"	"2"	"12"	0
"5"	"2"	"12"	0
"6"	"2"	"12"	0
"7"	"2"	"12"	0
"8"	"2"	"12"	2
"9"	"2"	"12"	0
"10"	"2"	"12"	1
"1"	"3"	"12"	2
"2"	"3"	"12"	0
"3"	"3"	"12"	0
"4"	"3"	"12"	0
"5"	"3"	"12"	0
"6"	"3"	"12"	0
"7"	"3"	"12"	1
"8"	"3"	"12"	3
"9"	"3"	"12"	0
"10"	"3"	"12"	6
"1"	"4"	"12"	0
"2"	"4"	"12"	0
"3"	"4"	"12"	0
"4"	"4"	"12"	0
"5"	"4"	"12"	0
"6"	"4"	"12"	0
"7"	"4"	"12"	0
"8"	"4"	"12"	0
"9"	"4"	"12"	0
"10"	"4"	"12"	0
"1"	"5"	"12"	0
"2"	"5"	"12"	0
"3"	"5"	"12"	0
"4"	"5"	"12"	0
"5"	"5"	"12"	0
"6"	"5"	"12"	0
"7"	"5"	"12"	1
"8"	"5"	"12"	4
"9"	"5"	"12"	0
"10"	"5"	"12"	7
"1"	"6"	"12"	0
"2"	"6"	"12"	0
"3"	"6"	"12"	0
"4"	"6"	"12"	0
"5"	"6"	"12"	0
"6"	"6"	"12"	0
"7"	"6"	"12"	0
"8"	"6"	"12"	2
"9"	"6"	"12"	0
"10"	"6"	"12"	1
"1"	"7"	"12"	0
"2"	"7"	"12"	1
"3"	"7"	"12"	0
"4"	"7"	"12"	0
"5"	"7"	"12"	0
"6"	"7"	"12"	0
"7"	"7"	"12"	0
"8"	"7"	"12"	21
"9"	"7"	"12"	0
"10"	"7"	"12"	23
"1"	"8"	"12"	0
"2"	"8"	"12"	0
"3"	"8"	"12"	0
"4"	"8"	"12"	0
"5"	"8"	"12"	0
"6"	"8"	"12"	0
"7"	"8"	"12"	1
"8"	"8"	"12"	16
"9"	"8"	"12"	0
"10"	"8"	"12"	9
"1"	"9"	"12"	0
"2"	"9"	"12"	0
"3"	"9"	"12"	0
"4"	"9"	"12"	0
"5"	"9"	"12"	0
"6"	"9"	"12"	0
"7"	"9"	"12"	0
"8"	"9"	"12"	5
"9"	"9"	"12"	0
"10"	"9"	"12"	8
"1"	"10"	"12"	0
"2"	"10"	"12"	0
"3"	"10"	"12"	0
"4"	"10"	"12"	0
"5"	"10"	"12"	0
"6"	"10"	"12"	0
"7"	"10"	"12"	0
"8"	"10"	"12"	2
"9"	"10"	"12"	0
"10"	"10"	"12"	2
"1"	"11"	"12"	0
"2"	"11"	"12"	0
"3"	"11"	"12"	0
"4"	"11"	"12"	0
"5"	"11"	"12"	0
"6"	"11"	"12"	0
"7"	"11"	"12"	0
"8"	"11"	"12"	0
"9"	"11"	"12"	0
"10"	"11"	"12"	0
"1"	"12"	"12"	0
"2"	"12"	"12"	0
"3"	"12"	"12"	2
"4"	"12"	"12"	2
"5"	"12"	"12"	0
"6"	"12"	"12"	8
"7"	"12"	"12"	0
"8"	"12"	"12"	0
"9"	"12"	"12"	0
"10"	"12"	"12"	0
"1"	"13"	"12"	0
"2"	"13"	"12"	0
"3"	"13"	"12"	0
"4"	"13"	"12"	0
"5"	"13"	"12"	0
"6"	"13"	"12"	0
"7"	"13"	"12"	1
"8"	"13"	"12"	22
"9"	"13"	"12"	0
"10"	"13"	"12"	6
"1"	"14"	"12"	NA
"2"	"14"	"12"	NA
"3"	"14"	"12"	NA
"4"	"14"	"12"	NA
"5"	"14"	"12"	NA
"6"	"14"	"12"	NA
"7"	"14"	"12"	NA
"8"	"14"	"12"	NA
"9"	"14"	"12"	NA
"10"	"14"	"12"	NA
"1"	"15"	"12"	1
"2"	"15"	"12"	1
"3"	"15"	"12"	3
"4"	"15"	"12"	6
"5"	"15"	"12"	0
"6"	"15"	"12"	0
"7"	"15"	"12"	0
"8"	"15"	"12"	0
"9"	"15"	"12"	0
"10"	"15"	"12"	0
"1"	"16"	"12"	NA
"2"	"16"	"12"	NA
"3"	"16"	"12"	NA
"4"	"16"	"12"	NA
"5"	"16"	"12"	NA
"6"	"16"	"12"	NA
"7"	"16"	"12"	NA
"8"	"16"	"12"	NA
"9"	"16"	"12"	NA
"10"	"16"	"12"	NA
"1"	"17"	"12"	0
"2"	"17"	"12"	0
"3"	"17"	"12"	0
"4"	"17"	"12"	0
"5"	"17"	"12"	0
"6"	"17"	"12"	0
"7"	"17"	"12"	0
"8"	"17"	"12"	0
"9"	"17"	"12"	0
"10"	"17"	"12"	0
"1"	"18"	"12"	0
"2"	"18"	"12"	0
"3"	"18"	"12"	0
"4"	"18"	"12"	0
"5"	"18"	"12"	0
"6"	"18"	"12"	0
"7"	"18"	"12"	0
"8"	"18"	"12"	0
"9"	"18"	"12"	0
"10"	"18"	"12"	0
"1"	"19"	"12"	NA
"2"	"19"	"12"	NA
"3"	"19"	"12"	NA
"4"	"19"	"12"	NA
"5"	"19"	"12"	NA
"6"	"19"	"12"	NA
"7"	"19"	"12"	NA
"8"	"19"	"12"	NA
"9"	"19"	"12"	NA
"10"	"19"	"12"	NA
"1"	"20"	"12"	3
"2"	"20"	"12"	2
"3"	"20"	"12"	0
"4"	"20"	"12"	7
"5"	"20"	"12"	1
"6"	"20"	"12"	0
"7"	"20"	"12"	0
"8"	"20"	"12"	1
"9"	"20"	"12"	0
"10"	"20"	"12"	0
"1"	"21"	"12"	NA
"2"	"21"	"12"	NA
"3"	"21"	"12"	NA
"4"	"21"	"12"	NA
"5"	"21"	"12"	NA
"6"	"21"	"12"	NA
"7"	"21"	"12"	NA
"8"	"21"	"12"	NA
"9"	"21"	"12"	NA
"10"	"21"	"12"	NA
"1"	"22"	"12"	NA
"2"	"22"	"12"	NA
"3"	"22"	"12"	NA
"4"	"22"	"12"	NA
"5"	"22"	"12"	NA
"6"	"22"	"12"	NA
"7"	"22"	"12"	NA
"8"	"22"	"12"	NA
"9"	"22"	"12"	NA
"10"	"22"	"12"	NA
"1"	"23"	"12"	3
"2"	"23"	"12"	0
"3"	"23"	"12"	2
"4"	"23"	"12"	2
"5"	"23"	"12"	0
"6"	"23"	"12"	1
"7"	"23"	"12"	0
"8"	"23"	"12"	0
"9"	"23"	"12"	2
"10"	"23"	"12"	2
"1"	"24"	"12"	0
"2"	"24"	"12"	3
"3"	"24"	"12"	3
"4"	"24"	"12"	7
"5"	"24"	"12"	0
"6"	"24"	"12"	0
"7"	"24"	"12"	0
"8"	"24"	"12"	2
"9"	"24"	"12"	0
"10"	"24"	"12"	1
"1"	"25"	"12"	2
"2"	"25"	"12"	0
"3"	"25"	"12"	0
"4"	"25"	"12"	3
"5"	"25"	"12"	0
"6"	"25"	"12"	0
"7"	"25"	"12"	0
"8"	"25"	"12"	0
"9"	"25"	"12"	0
"10"	"25"	"12"	0
"1"	"26"	"12"	NA
"2"	"26"	"12"	NA
"3"	"26"	"12"	NA
"4"	"26"	"12"	NA
"5"	"26"	"12"	NA
"6"	"26"	"12"	NA
"7"	"26"	"12"	NA
"8"	"26"	"12"	NA
"9"	"26"	"12"	NA
"10"	"26"	"12"	NA
"1"	"27"	"12"	6
"2"	"27"	"12"	0
"3"	"27"	"12"	6
"4"	"27"	"12"	14
"5"	"27"	"12"	0
"6"	"27"	"12"	0
"7"	"27"	"12"	1
"8"	"27"	"12"	0
"9"	"27"	"12"	0
"10"	"27"	"12"	0
"1"	"28"	"12"	6
"2"	"28"	"12"	13
"3"	"28"	"12"	0
"4"	"28"	"12"	2
"5"	"28"	"12"	1
"6"	"28"	"12"	0
"7"	"28"	"12"	0
"8"	"28"	"12"	0
"9"	"28"	"12"	0
"10"	"28"	"12"	0
"1"	"29"	"12"	0
"2"	"29"	"12"	0
"3"	"29"	"12"	2
"4"	"29"	"12"	1
"5"	"29"	"12"	0
"6"	"29"	"12"	0
"7"	"29"	"12"	0
"8"	"29"	"12"	0
"9"	"29"	"12"	0
"10"	"29"	"12"	1
"1"	"30"	"12"	3
"2"	"30"	"12"	0
"3"	"30"	"12"	1
"4"	"30"	"12"	10
"5"	"30"	"12"	0
"6"	"30"	"12"	2
"7"	"30"	"12"	0
"8"	"30"	"12"	0
"9"	"30"	"12"	3
"10"	"30"	"12"	3
"1"	"31"	"12"	NA
"2"	"31"	"12"	NA
"3"	"31"	"12"	NA
"4"	"31"	"12"	NA
"5"	"31"	"12"	NA
"6"	"31"	"12"	NA
"7"	"31"	"12"	NA
"8"	"31"	"12"	NA
"9"	"31"	"12"	NA
"10"	"31"	"12"	NA
"1"	"32"	"12"	0
"2"	"32"	"12"	6
"3"	"32"	"12"	2
"4"	"32"	"12"	4
"5"	"32"	"12"	0
"6"	"32"	"12"	0
"7"	"32"	"12"	0
"8"	"32"	"12"	0
"9"	"32"	"12"	1
"10"	"32"	"12"	1
"1"	"33"	"12"	4
"2"	"33"	"12"	0
"3"	"33"	"12"	0
"4"	"33"	"12"	0
"5"	"33"	"12"	0
"6"	"33"	"12"	1
"7"	"33"	"12"	2
"8"	"33"	"12"	0
"9"	"33"	"12"	3
"10"	"33"	"12"	3
"1"	"34"	"12"	0
"2"	"34"	"12"	0
"3"	"34"	"12"	0
"4"	"34"	"12"	0
"5"	"34"	"12"	0
"6"	"34"	"12"	0
"7"	"34"	"12"	6
"8"	"34"	"12"	11
"9"	"34"	"12"	0
"10"	"34"	"12"	14
"1"	"35"	"12"	0
"2"	"35"	"12"	0
"3"	"35"	"12"	1
"4"	"35"	"12"	0
"5"	"35"	"12"	0
"6"	"35"	"12"	0
"7"	"35"	"12"	0
"8"	"35"	"12"	0
"9"	"35"	"12"	0
"10"	"35"	"12"	1
"1"	"36"	"12"	0
"2"	"36"	"12"	0
"3"	"36"	"12"	0
"4"	"36"	"12"	0
"5"	"36"	"12"	0
"6"	"36"	"12"	0
"7"	"36"	"12"	0
"8"	"36"	"12"	22
"9"	"36"	"12"	0
"10"	"36"	"12"	13
"1"	"37"	"12"	0
"2"	"37"	"12"	0
"3"	"37"	"12"	0
"4"	"37"	"12"	0
"5"	"37"	"12"	0
"6"	"37"	"12"	0
"7"	"37"	"12"	5
"8"	"37"	"12"	18
"9"	"37"	"12"	0
"10"	"37"	"12"	18
"1"	"38"	"12"	0
"2"	"38"	"12"	0
"3"	"38"	"12"	0
"4"	"38"	"12"	0
"5"	"38"	"12"	0
"6"	"38"	"12"	0
"7"	"38"	"12"	12
"8"	"38"	"12"	1
"9"	"38"	"12"	1
"10"	"38"	"12"	2
"1"	"39"	"12"	NA
"2"	"39"	"12"	NA
"3"	"39"	"12"	NA
"4"	"39"	"12"	NA
"5"	"39"	"12"	NA
"6"	"39"	"12"	NA
"7"	"39"	"12"	NA
"8"	"39"	"12"	NA
"9"	"39"	"12"	NA
"10"	"39"	"12"	NA
"1"	"40"	"12"	0
"2"	"40"	"12"	0
"3"	"40"	"12"	1
"4"	"40"	"12"	0
"5"	"40"	"12"	0
"6"	"40"	"12"	0
"7"	"40"	"12"	9
"8"	"40"	"12"	1
"9"	"40"	"12"	0
"10"	"40"	"12"	0
"1"	"41"	"12"	0
"2"	"41"	"12"	0
"3"	"41"	"12"	0
"4"	"41"	"12"	0
"5"	"41"	"12"	0
"6"	"41"	"12"	0
"7"	"41"	"12"	0
"8"	"41"	"12"	0
"9"	"41"	"12"	0
"10"	"41"	"12"	0
"1"	"42"	"12"	0
"2"	"42"	"12"	0
"3"	"42"	"12"	0
"4"	"42"	"12"	1
"5"	"42"	"12"	0
"6"	"42"	"12"	0
"7"	"42"	"12"	14
"8"	"42"	"12"	0
"9"	"42"	"12"	1
"10"	"42"	"12"	1
"1"	"43"	"12"	NA
"2"	"43"	"12"	NA
"3"	"43"	"12"	NA
"4"	"43"	"12"	NA
"5"	"43"	"12"	NA
"6"	"43"	"12"	NA
"7"	"43"	"12"	NA
"8"	"43"	"12"	NA
"9"	"43"	"12"	NA
"10"	"43"	"12"	NA
"1"	"44"	"12"	0
"2"	"44"	"12"	0
"3"	"44"	"12"	0
"4"	"44"	"12"	1
"5"	"44"	"12"	0
"6"	"44"	"12"	0
"7"	"44"	"12"	4
"8"	"44"	"12"	12
"9"	"44"	"12"	3
"10"	"44"	"12"	22
"1"	"45"	"12"	NA
"2"	"45"	"12"	NA
"3"	"45"	"12"	NA
"4"	"45"	"12"	NA
"5"	"45"	"12"	NA
"6"	"45"	"12"	NA
"7"	"45"	"12"	NA
"8"	"45"	"12"	NA
"9"	"45"	"12"	NA
"10"	"45"	"12"	NA
"1"	"46"	"12"	5
"2"	"46"	"12"	10
"3"	"46"	"12"	3
"4"	"46"	"12"	0
"5"	"46"	"12"	0
"6"	"46"	"12"	0
"7"	"46"	"12"	1
"8"	"46"	"12"	3
"9"	"46"	"12"	0
"10"	"46"	"12"	0
"1"	"47"	"12"	4
"2"	"47"	"12"	0
"3"	"47"	"12"	1
"4"	"47"	"12"	1
"5"	"47"	"12"	0
"6"	"47"	"12"	0
"7"	"47"	"12"	5
"8"	"47"	"12"	2
"9"	"47"	"12"	2
"10"	"47"	"12"	2
"1"	"48"	"12"	0
"2"	"48"	"12"	0
"3"	"48"	"12"	0
"4"	"48"	"12"	0
"5"	"48"	"12"	0
"6"	"48"	"12"	0
"7"	"48"	"12"	0
"8"	"48"	"12"	0
"9"	"48"	"12"	0
"10"	"48"	"12"	0
"1"	"49"	"12"	0
"2"	"49"	"12"	0
"3"	"49"	"12"	0
"4"	"49"	"12"	0
"5"	"49"	"12"	0
"6"	"49"	"12"	0
"7"	"49"	"12"	0
"8"	"49"	"12"	0
"9"	"49"	"12"	0
"10"	"49"	"12"	0
"1"	"50"	"12"	NA
"2"	"50"	"12"	NA
"3"	"50"	"12"	NA
"4"	"50"	"12"	NA
"5"	"50"	"12"	NA
"6"	"50"	"12"	NA
"7"	"50"	"12"	NA
"8"	"50"	"12"	NA
"9"	"50"	"12"	NA
"10"	"50"	"12"	NA
"1"	"51"	"12"	NA
"2"	"51"	"12"	NA
"3"	"51"	"12"	NA
"4"	"51"	"12"	NA
"5"	"51"	"12"	NA
"6"	"51"	"12"	NA
"7"	"51"	"12"	NA
"8"	"51"	"12"	NA
"9"	"51"	"12"	NA
"10"	"51"	"12"	NA
"1"	"52"	"12"	11
"2"	"52"	"12"	3
"3"	"52"	"12"	8
"4"	"52"	"12"	1
"5"	"52"	"12"	0
"6"	"52"	"12"	0
"7"	"52"	"12"	3
"8"	"52"	"12"	1
"9"	"52"	"12"	0
"10"	"52"	"12"	0
"1"	"53"	"12"	4
"2"	"53"	"12"	0
"3"	"53"	"12"	0
"4"	"53"	"12"	2
"5"	"53"	"12"	3
"6"	"53"	"12"	4
"7"	"53"	"12"	11
"8"	"53"	"12"	1
"9"	"53"	"12"	0
"10"	"53"	"12"	9
"1"	"54"	"12"	11
"2"	"54"	"12"	0
"3"	"54"	"12"	5
"4"	"54"	"12"	5
"5"	"54"	"12"	0
"6"	"54"	"12"	0
"7"	"54"	"12"	0
"8"	"54"	"12"	0
"9"	"54"	"12"	4
"10"	"54"	"12"	4
"1"	"55"	"12"	3
"2"	"55"	"12"	10
"3"	"55"	"12"	0
"4"	"55"	"12"	0
"5"	"55"	"12"	0
"6"	"55"	"12"	0
"7"	"55"	"12"	2
"8"	"55"	"12"	0
"9"	"55"	"12"	0
"10"	"55"	"12"	1
"1"	"56"	"12"	6
"2"	"56"	"12"	0
"3"	"56"	"12"	1
"4"	"56"	"12"	0
"5"	"56"	"12"	0
"6"	"56"	"12"	0
"7"	"56"	"12"	0
"8"	"56"	"12"	1
"9"	"56"	"12"	0
"10"	"56"	"12"	6
"1"	"57"	"12"	12
"2"	"57"	"12"	4
"3"	"57"	"12"	2
"4"	"57"	"12"	1
"5"	"57"	"12"	0
"6"	"57"	"12"	0
"7"	"57"	"12"	0
"8"	"57"	"12"	0
"9"	"57"	"12"	0
"10"	"57"	"12"	0
"1"	"58"	"12"	0
"2"	"58"	"12"	0
"3"	"58"	"12"	0
"4"	"58"	"12"	0
"5"	"58"	"12"	0
"6"	"58"	"12"	0
"7"	"58"	"12"	0
"8"	"58"	"12"	1
"9"	"58"	"12"	0
"10"	"58"	"12"	1
"1"	"59"	"12"	5
"2"	"59"	"12"	0
"3"	"59"	"12"	8
"4"	"59"	"12"	0
"5"	"59"	"12"	2
"6"	"59"	"12"	3
"7"	"59"	"12"	1
"8"	"59"	"12"	0
"9"	"59"	"12"	0
"10"	"59"	"12"	0
"1"	"60"	"12"	0
"2"	"60"	"12"	0
"3"	"60"	"12"	0
"4"	"60"	"12"	0
"5"	"60"	"12"	0
"6"	"60"	"12"	0
"7"	"60"	"12"	0
"8"	"60"	"12"	0
"9"	"60"	"12"	0
"10"	"60"	"12"	0
"1"	"61"	"12"	1
"2"	"61"	"12"	0
"3"	"61"	"12"	4
"4"	"61"	"12"	1
"5"	"61"	"12"	0
"6"	"61"	"12"	0
"7"	"61"	"12"	0
"8"	"61"	"12"	2
"9"	"61"	"12"	0
"10"	"61"	"12"	4
"1"	"62"	"12"	5
"2"	"62"	"12"	0
"3"	"62"	"12"	1
"4"	"62"	"12"	12
"5"	"62"	"12"	0
"6"	"62"	"12"	0
"7"	"62"	"12"	0
"8"	"62"	"12"	0
"9"	"62"	"12"	0
"10"	"62"	"12"	0
"1"	"63"	"12"	10
"2"	"63"	"12"	0
"3"	"63"	"12"	4
"4"	"63"	"12"	2
"5"	"63"	"12"	1
"6"	"63"	"12"	0
"7"	"63"	"12"	5
"8"	"63"	"12"	0
"9"	"63"	"12"	0
"10"	"63"	"12"	0
"1"	"64"	"12"	8
"2"	"64"	"12"	0
"3"	"64"	"12"	0
"4"	"64"	"12"	2
"5"	"64"	"12"	0
"6"	"64"	"12"	0
"7"	"64"	"12"	1
"8"	"64"	"12"	0
"9"	"64"	"12"	0
"10"	"64"	"12"	0
"1"	"65"	"12"	2
"2"	"65"	"12"	0
"3"	"65"	"12"	0
"4"	"65"	"12"	3
"5"	"65"	"12"	0
"6"	"65"	"12"	1
"7"	"65"	"12"	0
"8"	"65"	"12"	2
"9"	"65"	"12"	0
"10"	"65"	"12"	0
"1"	"66"	"12"	0
"2"	"66"	"12"	0
"3"	"66"	"12"	0
"4"	"66"	"12"	1
"5"	"66"	"12"	0
"6"	"66"	"12"	0
"7"	"66"	"12"	0
"8"	"66"	"12"	1
"9"	"66"	"12"	0
"10"	"66"	"12"	0
"1"	"67"	"12"	10
"2"	"67"	"12"	0
"3"	"67"	"12"	7
"4"	"67"	"12"	7
"5"	"67"	"12"	0
"6"	"67"	"12"	0
"7"	"67"	"12"	0
"8"	"67"	"12"	0
"9"	"67"	"12"	0
"10"	"67"	"12"	1
"1"	"68"	"12"	0
"2"	"68"	"12"	1
"3"	"68"	"12"	4
"4"	"68"	"12"	0
"5"	"68"	"12"	0
"6"	"68"	"12"	0
"7"	"68"	"12"	0
"8"	"68"	"12"	0
"9"	"68"	"12"	0
"10"	"68"	"12"	0
"1"	"69"	"12"	6
"2"	"69"	"12"	0
"3"	"69"	"12"	4
"4"	"69"	"12"	2
"5"	"69"	"12"	0
"6"	"69"	"12"	0
"7"	"69"	"12"	2
"8"	"69"	"12"	0
"9"	"69"	"12"	0
"10"	"69"	"12"	0
"1"	"70"	"12"	0
"2"	"70"	"12"	0
"3"	"70"	"12"	0
"4"	"70"	"12"	0
"5"	"70"	"12"	0
"6"	"70"	"12"	0
"7"	"70"	"12"	0
"8"	"70"	"12"	0
"9"	"70"	"12"	0
"10"	"70"	"12"	0
"1"	"71"	"12"	6
"2"	"71"	"12"	0
"3"	"71"	"12"	0
"4"	"71"	"12"	1
"5"	"71"	"12"	0
"6"	"71"	"12"	0
"7"	"71"	"12"	6
"8"	"71"	"12"	18
"9"	"71"	"12"	0
"10"	"71"	"12"	1
"1"	"72"	"12"	0
"2"	"72"	"12"	0
"3"	"72"	"12"	0
"4"	"72"	"12"	0
"5"	"72"	"12"	0
"6"	"72"	"12"	0
"7"	"72"	"12"	11
"8"	"72"	"12"	1
"9"	"72"	"12"	0
"10"	"72"	"12"	1
"1"	"73"	"12"	4
"2"	"73"	"12"	0
"3"	"73"	"12"	0
"4"	"73"	"12"	1
"5"	"73"	"12"	1
"6"	"73"	"12"	0
"7"	"73"	"12"	2
"8"	"73"	"12"	6
"9"	"73"	"12"	1
"10"	"73"	"12"	13
"1"	"74"	"12"	NA
"2"	"74"	"12"	NA
"3"	"74"	"12"	NA
"4"	"74"	"12"	NA
"5"	"74"	"12"	NA
"6"	"74"	"12"	NA
"7"	"74"	"12"	NA
"8"	"74"	"12"	NA
"9"	"74"	"12"	NA
"10"	"74"	"12"	NA
"1"	"75"	"12"	0
"2"	"75"	"12"	0
"3"	"75"	"12"	0
"4"	"75"	"12"	0
"5"	"75"	"12"	0
"6"	"75"	"12"	0
"7"	"75"	"12"	0
"8"	"75"	"12"	0
"9"	"75"	"12"	0
"10"	"75"	"12"	0
"1"	"76"	"12"	0
"2"	"76"	"12"	0
"3"	"76"	"12"	0
"4"	"76"	"12"	0
"5"	"76"	"12"	0
"6"	"76"	"12"	0
"7"	"76"	"12"	0
"8"	"76"	"12"	0
"9"	"76"	"12"	0
"10"	"76"	"12"	0
"1"	"77"	"12"	0
"2"	"77"	"12"	0
"3"	"77"	"12"	0
"4"	"77"	"12"	0
"5"	"77"	"12"	0
"6"	"77"	"12"	0
"7"	"77"	"12"	0
"8"	"77"	"12"	0
"9"	"77"	"12"	0
"10"	"77"	"12"	0
"1"	"78"	"12"	2
"2"	"78"	"12"	0
"3"	"78"	"12"	0
"4"	"78"	"12"	0
"5"	"78"	"12"	0
"6"	"78"	"12"	0
"7"	"78"	"12"	0
"8"	"78"	"12"	2
"9"	"78"	"12"	1
"10"	"78"	"12"	24
"1"	"79"	"12"	0
